DOY;Hour;Rg;RdRg;Group
316;22;0.405;1;315
316;23;0.426;1;315
316;24;0.437;1;315
317;1;0.417;1;316
317;2;0.43;1;316
317;3;0.451;1;316
317;4;0.505;1;316
317;5;0.525;1;316
317;6;0.486;1;316
317;7;1.358;1;316
317;8;30.86;1;316
317;9;66.26;1;316
317;10;122.1;0.996723997;316
317;11;123.2;0.996753247;316
317;12;90.7;1;316
317;13;89.6;0.998883929;316
317;14;60.26;1;316
317;15;45.1;1;316
317;16;11.2;1;316
317;17;1.354;1;316
317;18;0.645;1;316
317;19;0.67;1;316
317;20;0.716;1;316
317;21;0.592;1;316
317;22;0.668;1;316
317;23;0.661;1;316
317;24;0.67;1;316
318;1;0.598;1;317
318;2;0.521;1;317
318;3;0.581;1;317
318;4;0.65;1;317
318;5;0.607;1;317
318;6;0.559;1;317
318;7;1.42;1;317
318;8;45.56;0.967734855;317
318;9;197.7;0.759736975;317
318;10;210.4;0.98526616;317
318;11;359.9;0.934981939;317
318;12;427.7;0.920972644;317
318;13;494.3;0.760267044;317
318;14;439.9;0.575130712;317
318;15;235.2;0.821853741;317
318;16;54.53;0.982761783;317
318;17;2.626;1;317
318;18;0.689;1;317
318;19;0.652;1;317
318;20;0.603;1;317
318;21;0.592;1;317
318;22;0.647;1;317
318;23;0.641;1;317
318;24;0.643;1;317
319;1;0.689;1;318
319;2;0.789;1;318
319;3;0.768;1;318
319;4;0.724;1;318
319;5;0.729;1;318
319;6;0.707;1;318
319;7;1.21;1;318
319;8;35.07;1;318
319;9;174.8;0.918764302;318
319;10;302.1;0.94836147;318
319;11;351.2;0.828302961;318
319;12;410.2;0.776694295;318
319;13;656.1;0.46669715;318
319;14;545.9;0.261769555;318
319;15;362.1;0.375863021;318
319;16;111;0.637837838;318
319;17;4.369;1;318
319;18;0.585;1;318
319;19;0.593;1;318
319;20;0.606;1;318
319;21;0.648;1;318
319;22;0.799;1;318
319;23;0.665;1;318
319;24;0.544;1;318
320;1;0.579;1;319
320;2;0.546;1;319
320;3;0.535;1;319
320;4;0.693;1;319
320;5;0.774;1;319
320;6;0.756;1;319
320;7;1.021;1;319
320;8;17.55;1;319
320;9;92.2;0.994577007;319
320;10;140.6;0.992176387;319
320;11;214;0.989719626;319
320;12;179.7;0.988870339;319
320;13;105.4;0.992409867;319
320;14;90.7;0.987872106;319
320;15;49.79;1;319
320;16;15.3;1;319
320;17;1.083;1;319
320;18;0.688;1;319
320;19;0.574;1;319
320;20;0.571;1;319
320;21;0.576;1;319
320;22;0.578;1;319
320;23;0.505;1;319
320;24;0.49;1;319
321;1;0.477;1;320
321;2;0.498;1;320
321;3;0.514;1;320
321;4;0.51;1;320
321;5;0.505;1;320
321;6;0.489;1;320
321;7;1.232;1;320
321;8;36.17;0.891622892;320
321;9;102;0.720588235;320
321;10;451.9;0.32595707;320
321;11;607;0.328830313;320
321;12;544.5;0.455096419;320
321;13;500.4;0.525579536;320
321;14;417.7;0.540339957;320
321;15;267.5;0.565233645;320
321;16;98.8;0.673684211;320
321;17;3.722;1;320
321;18;0.446;1;320
321;19;0.448;1;320
321;20;0.419;1;320
321;21;0.429;1;320
321;22;0.463;1;320
321;23;0.457;1;320
321;24;0.433;1;320
322;1;0.391;1;321
322;2;0.385;1;321
322;3;0.382;1;321
322;4;0.371;1;321
322;5;0.351;1;321
322;6;0.348;1;321
322;7;0.97;1;321
322;8;38.49;0.97583788;321
322;9;304;0.539802632;321
322;10;479.3;0.603588567;321
322;11;519.4;0.586253369;321
322;12;691.1;0.331645203;321
322;13;449.6;0.680160142;321
322;14;329.7;0.854413103;321
322;15;212.7;0.943112365;321
322;16;46.63;1;321
322;17;2.297;1;321
322;18;0.361;1;321
322;19;0.356;1;321
322;20;0.36;1;321
322;21;0.356;1;321
322;22;0.363;1;321
322;23;0.384;1;321
322;24;0.368;1;321
323;1;0.36;1;322
323;2;0.371;1;322
323;3;0.38;1;322
323;4;0.385;1;322
323;5;0.362;1;322
323;6;0.366;1;322
323;7;0.43;1;322
323;8;13.83;1;322
323;9;36.19;1;322
323;10;137.5;1;322
323;11;370.6;0.990286023;322
323;12;295;0.857288136;322
323;13;617.4;0.289115646;322
323;14;365.2;0.427984666;322
323;15;298.2;0.459758551;322
323;16;104.2;0.64049904;322
323;17;3.375;1;322
323;18;0.347;1;322
323;19;0.342;1;322
323;20;0.348;1;322
323;21;0.352;1;322
323;22;0.372;1;322
323;23;0.365;1;322
323;24;0.369;1;322
324;1;0.378;1;323
324;2;0.385;1;323
324;3;0.389;1;323
324;4;0.367;1;323
324;5;0.378;1;323
324;6;0.381;1;323
324;7;0.555;1;323
324;8;22.27;1;323
324;9;119.1;1;323
324;10;161.6;1;323
324;11;195.8;1;323
324;12;189;1;323
324;13;157.6;1;323
324;14;72.6;1;323
324;15;46.2;1;323
324;16;22.63;1;323
324;17;0.962;1;323
324;18;0.433;1;323
324;19;0.464;1;323
324;20;0.443;1;323
324;21;0.442;1;323
324;22;0.411;1;323
324;23;0.416;1;323
324;24;0.428;1;323
325;1;0.411;1;324
325;2;0.395;1;324
325;3;0.376;1;324
325;4;0.385;1;324
325;5;0.382;1;324
325;6;0.372;1;324
325;7;0.731;1;324
325;8;43.24;0.936632747;324
325;9;238.1;0.693826123;324
325;10;287.8;0.727588603;324
325;11;611.2;0.521433246;324
325;12;389.3;0.909067557;324
325;13;257.2;0.991446345;324
325;14;310.4;0.714884021;324
325;15;122.8;0.965798046;324
325;16;27.25;1;324
325;17;1.889;1;324
325;18;0.366;1;324
325;19;0.358;1;324
325;20;0.346;1;324
325;21;0.35;1;324
325;22;0.356;0.997191011;324
325;23;0.348;1;324
325;24;0.345;1;324
326;1;0.353;1;325
326;2;0.349;1;325
326;3;0.353;1;325
326;4;0.352;1;325
326;5;0.353;1;325
326;6;0.347;1;325
326;7;0.697;1;325
326;8;45.07;0.801863767;325
326;9;246.6;0.479318735;325
326;10;389.1;0.738370599;325
326;11;268.6;1;325
326;12;289.2;0.991701245;325
326;13;290.5;0.985886403;325
326;14;175.5;1;325
326;15;75.3;1;325
326;16;25.66;1;325
326;17;0.786;1;325
326;18;0.387;1;325
326;19;0.397;0.987405542;325
326;20;0.391;1;325
326;21;0.398;0.994974874;325
326;22;0.391;1;325
326;23;0.4;1;325
326;24;0.393;1;325
327;1;0.395;1;326
327;2;0.4;0.995;326
327;3;0.395;1;326
327;4;0.397;1;326
327;5;0.396;1;326
327;6;0.419;1;326
327;7;0.461;1;326
327;8;11.53;1;326
327;9;71.9;1;326
327;10;178.1;1;326
327;11;194.7;1;326
327;12;168;1;326
327;13;114.2;1;326
327;14;120.8;1;326
327;15;69.34;1;326
327;16;8.48;1;326
327;17;0.623;1;326
327;18;0.365;1;326
327;19;0.37;1;326
327;20;0.376;1;326
327;21;0.372;1;326
327;22;0.371;1;326
327;23;0.371;1;326
327;24;0.367;1;326
328;1;0.366;1;327
328;2;0.371;1;327
328;3;0.371;1;327
328;4;0.364;1;327
328;5;0.37;1;327
328;6;0.372;1;327
328;7;0.412;1;327
328;8;12.75;1;327
328;9;71;1;327
328;10;119.7;1;327
328;11;130.6;1;327
328;12;206.4;1;327
328;13;177.3;1;327
328;14;109.8;1;327
328;15;67.26;1;327
328;16;25.34;1;327
328;17;1.001;1;327
328;18;0.379;1;327
328;19;0.378;1;327
328;20;0.378;1;327
328;21;0.382;1;327
328;22;0.379;1;327
328;23;0.379;1;327
328;24;0.377;1;327
329;1;0.381;1;328
329;2;0.383;1;328
329;3;0.382;1;328
329;4;0.383;1;328
329;5;0.384;1;328
329;6;0.377;1;328
329;7;0.472;1;328
329;8;10.05;1;328
329;9;18;1;328
329;10;74.2;1;328
329;11;364.8;0.910910088;328
329;12;382;0.888481675;328
329;13;201.8;1;328
329;14;208.5;1;328
329;15;113.8;1;328
329;16;49.2;1;328
329;17;1.336;1;328
329;18;0.363;1;328
329;19;0.358;1;328
329;20;0.364;1;328
329;21;0.353;1;328
329;22;0.36;1;328
329;23;0.362;1;328
329;24;0.355;1;328
330;1;0.357;1;329
330;2;0.356;1;329
330;3;0.347;1;329
330;4;0.349;1;329
330;5;0.353;1;329
330;6;0.353;1;329
330;7;0.436;1;329
330;8;20.36;0.99410609;329
330;9;128.1;0.681498829;329
330;10;347.7;0.429105551;329
330;11;421.1;0.432676324;329
330;12;529.6;0.384818731;329
330;13;382.5;0.794248366;329
330;14;416.3;0.485707423;329
330;15;263.5;0.461100569;329
330;16;79;0.634810127;329
330;17;2.025;1;329
330;18;0.353;1;329
330;19;0.352;1;329
330;20;0.353;1;329
330;21;0.361;1;329
330;22;0.353;1;329
330;23;0.352;1;329
330;24;0.35;1;329
331;1;0.351;0.997150997;330
331;2;0.344;1;330
331;3;0.35;1;330
331;4;0.344;1;330
331;5;0.347;1;330
331;6;0.35;1;330
331;7;0.423;1;330
331;8;35.6;0.869382022;330
331;9;127.1;0.915027537;330
331;10;193.7;0.991223542;330
331;11;241.4;1;330
331;12;421.8;0.879563774;330
331;13;372.7;0.896431446;330
331;14;209.5;0.986634845;330
331;15;128.7;0.976689977;330
331;16;38.75;1;330
331;17;1.471;1;330
331;18;0.365;1;330
331;19;0.355;1;330
331;20;0.357;1;330
331;21;0.361;1;330
331;22;0.353;1;330
331;23;0.358;1;330
331;24;0.351;1;330
332;1;0.352;1;331
332;2;0.347;1;331
332;3;0.344;1;331
332;4;0.35;1;331
332;5;0.351;1;331
332;6;0.347;1;331
332;7;0.414;1;331
332;8;24.89;1;331
332;9;128.4;0.997663551;331
332;10;187.1;0.936397648;331
332;11;145.1;1;331
332;12;155.8;1;331
332;13;107.2;1;331
332;14;56.39;1;331
332;15;54.28;1;331
332;16;26.63;1;331
332;17;0.722;1;331
332;18;0.348;1;331
332;19;0.346;1;331
332;20;0.346;1;331
332;21;0.348;1;331
332;22;0.34;1;331
332;23;0.342;1;331
332;24;0.341;1;331
333;1;0.339;1;332
333;2;0.338;1;332
333;3;0.338;1;332
333;4;0.336;1;332
333;5;0.336;1;332
333;6;0.338;1;332
333;7;0.361;1;332
333;8;30.59;0.841124551;332
333;9;185.1;0.524041059;332
333;10;400.2;0.377311344;332
333;11;583.9;0.277787292;332
333;12;633.4;0.252604989;332
333;13;597.9;0.25957518;332
333;14;487.3;0.281346193;332
333;15;281;0.440569395;332
333;16;70.9;0.716220028;332
333;17;1.729;1;332
333;18;0.336;1;332
333;19;0.335;1;332
333;20;0.335;1;332
333;21;0.336;1;332
333;22;0.401;1;332
333;23;0.336;1;332
333;24;0.336;1;332
334;1;0.396;1;333
334;2;0.393;1;333
334;3;0.337;1;333
334;4;0.337;1;333
334;5;0.336;1;333
334;6;0.336;1;333
334;7;0.341;1;333
334;8;8.38;1;333
334;9;54.8;1;333
334;10;135.8;1;333
334;11;235.2;1;333
334;12;285.1;0.991581901;333
334;13;369.8;0.949432125;333
334;14;107.8;1;333
334;15;48.09;1;333
334;16;12.49;1;333
334;17;0.467;1;333
334;18;0.336;1;333
334;19;0.336;1;333
334;20;0.335;1;333
334;21;0.335;1;333
334;22;0.336;1;333
334;23;0.337;1;333
334;24;0.337;1;333
335;1;0.336;1;334
335;2;0.337;1;334
335;3;0.337;1;334
335;4;0.336;1;334
335;5;0.337;1;334
335;6;0.335;1;334
335;7;0.349;1;334
335;8;22.28;1;334
335;9;97.2;0.978395062;334
335;10;172.4;1;334
335;11;261.6;1;334
335;12;356.3;0.93236037;334
335;13;332.4;0.881768953;334
335;14;176;0.994886364;334
335;15;99.5;1;334
335;16;36.19;1;334
335;17;0.93;1;334
335;18;0.338;1;334
335;19;0.34;1;334
335;20;0.342;1;334
335;21;0.345;1;334
335;22;0.343;1;334
335;23;0.342;1;334
335;24;0.341;1;334
336;1;0.341;1;335
336;2;0.342;1;335
336;3;0.341;1;335
336;4;0.344;1;335
336;5;0.341;1;335
336;6;0.345;1;335
336;7;0.341;1;335
336;8;7.72;1;335
336;9;52.41;1;335
336;10;170.3;1;335
336;11;140.9;1;335
336;12;168.9;1;335
336;13;150.6;1;335
336;14;116.1;1;335
336;15;46.66;1;335
336;16;5.704;1;335
336;17;0.672;1;335
336;18;0.34;1;335
336;19;0.338;1;335
336;20;0.338;1;335
336;21;0.339;1;335
336;22;0.338;1;335
336;23;0.336;1;335
336;24;0.337;1;335
337;1;0.337;1;336
337;2;0.336;1;336
337;3;0.337;1;336
337;4;0.335;1;336
337;5;0.338;1;336
337;6;0.337;1;336
337;7;0.339;1;336
337;8;22.42;1;336
337;9;93;1;336
337;10;80.7;1;336
337;11;95.5;1;336
337;12;73.9;1;336
337;13;99.1;1;336
337;14;59;1;336
337;15;153.3;0.810828441;336
337;16;62.05;0.769701853;336
337;17;1.262;1;336
337;18;0.337;1;336
337;19;0.337;1;336
337;20;0.337;1;336
337;21;0.336;1;336
337;22;0.337;1;336
337;23;0.336;1;336
337;24;0.336;1;336
338;1;0.336;1;337
338;2;0.337;1;337
338;3;0.337;1;337
338;4;0.337;1;337
338;5;0.337;1;337
338;6;0.336;1;337
338;7;0.337;1;337
338;8;5.371;1;337
338;9;58.72;1;337
338;10;96.4;1;337
338;11;313.9;0.611341191;337
338;12;315.1;0.876547128;337
338;13;367.8;0.62262099;337
338;14;197.1;0.899036022;337
338;15;169.6075;0.847427148;337
338;16;16.54;1;337
338;17;0.36;1;337
338;18;0.335;1;337
338;19;0.335;1;337
338;20;0.337;1;337
338;21;0.337;1;337
338;22;0.336;1;337
338;23;0.339;1;337
338;24;0.338;1;337
339;1;0.34;1;338
339;2;0.337;1;338
339;3;0.337;1;338
339;4;0.336;1;338
339;5;0.337;1;338
339;6;0.338;1;338
339;7;0.34;1;338
339;8;17.08;1;338
339;9;99.7;0.996990973;338
339;10;168;0.976785714;338
339;11;120.4;0.999169435;338
339;12;182.3;0.997805815;338
339;13;255.6;0.98943662;338
339;14;230.2;0.962206777;338
339;15;85.3;1;338
339;16;5.558;1;338
339;17;0.367;1;338
339;18;0.335;1;338
339;19;0.335;1;338
339;20;0.335;1;338
339;21;0.337;1;338
339;22;0.337;1;338
339;23;0.335;1;338
339;24;0.335;1;338
340;1;0.337;1;339
340;2;0.337;1;339
340;3;0.337;1;339
340;4;0.335;1;339
340;5;0.335;1;339
340;6;0.337;1;339
340;7;0.337;1;339
340;8;12.12;1;339
340;9;95.4;1;339
340;10;174.9;0.956546598;339
340;11;394.5;0.395183777;339
340;12;591.7;0.302180159;339
340;13;487.5;0.688205128;339
340;14;232.1;0.974149074;339
340;15;114.6;0.97556719;339
340;16;29.81;1;339
340;17;0.602;1;339
340;18;0.335;1;339
340;19;0.335;1;339
340;20;0.335;1;339
340;21;0.336;1;339
340;22;0.335;1;339
340;23;0.335;1;339
340;24;0.335;1;339
341;1;0.335;1;340
341;2;0.335;1;340
341;3;0.335;1;340
341;4;0.335;1;340
341;5;0.336;1;340
341;6;0.335;1;340
341;7;0.335;1;340
341;8;3.989;1;340
341;9;24.45;1;340
341;10;37.31;1;340
341;11;60.52;1;340
341;12;86.5;1;340
341;13;179.5;0.976601671;340
341;14;150.1;0.983344437;340
341;15;151.3;0.790482485;340
341;16;34.46;1;340
341;17;0.685;1;340
341;18;0.335;1;340
341;19;0.336;1;340
341;20;0.336;1;340
341;21;0.336;1;340
341;22;0.335;1;340
341;23;0.335;1;340
341;24;0.336;1;340
342;1;0.338;1;341
342;2;0.336;1;341
342;3;0.336;1;341
342;4;0.336;1;341
342;5;0.337;1;341
342;6;0.337;1;341
342;7;0.335;1;341
342;8;1.169;1;341
342;9;43.95;1;341
342;10;52.67;1;341
342;11;103.8;1;341
342;12;104.1;1;341
342;13;140;1;341
342;14;239;0.814644351;341
342;15;112.9;0.834366696;341
342;16;34.75;0.872230216;341
342;17;0.505;1;341
342;18;0.335;1;341
342;19;0.335;1;341
342;20;0.336;1;341
342;21;0.335;1;341
342;22;0.335;1;341
342;23;0.335;1;341
342;24;0.336;0.99702381;341
343;1;0.335;1;342
343;2;0.335;1;342
343;3;0.335;1;342
343;4;0.366;1;342
343;5;0.397;1;342
343;6;0.39;1;342
343;7;0.369;1;342
343;8;15.04;1;342
343;9;145;0.568965517;342
343;10;363.6;0.385588559;342
343;11;514.3;0.406183162;342
343;12;534.4;0.347679641;342
343;13;413.8;0.507491542;342
343;14;373.8;0.456393793;342
343;15;161.2;0.722704715;342
343;16;36;0.911388889;342
343;17;0.694;1;342
343;18;0.335;1;342
343;19;0.397;1;342
343;20;0.374;1;342
343;21;0.377;1;342
343;22;0.41;1;342
343;23;0.394;1;342
343;24;0.384;1;342
344;1;0.369;1;343
344;2;0.415;1;343
344;3;0.379;1;343
344;4;0.381;1;343
344;5;0.394;1;343
344;6;0.389;1;343
344;7;0.378;1;343
344;8;12.73;1;343
344;9;63.44;1;343
344;10;172.8;0.864583333;343
344;11;262.5;0.855238095;343
344;12;235.1;1;343
344;13;414;0.587198068;343
344;14;406.5;0.358671587;343
344;15;200.5;0.533167082;343
344;16;44.42;0.861548852;343
344;17;0.788;1;343
344;18;0.335;1;343
344;19;0.335;1;343
344;20;0.365;1;343
344;21;0.336;1;343
344;22;0.335;1;343
344;23;0.336;1;343
344;24;0.335;1;343
345;1;0.335;1;344
345;2;0.335;1;344
345;3;0.335;1;344
345;4;0.335;1;344
345;5;0.335;1;344
345;6;0.335;1;344
345;7;0.335;1;344
345;8;4.631;1;344
345;9;37.05;1;344
345;10;113.6;1;344
345;11;169.8;1;344
345;12;127.6;1;344
345;13;149.1;1;344
345;14;101.7;1;344
345;15;30.16;1;344
345;16;6.476;1;344
345;17;0.343;1;344
345;18;0.335;1;344
345;19;0.335;1;344
345;20;0.335;1;344
345;21;0.335;1;344
345;22;0.335;1;344
345;23;0.335;1;344
345;24;0.335;1;344
346;1;0.335;1;345
346;2;0.336;1;345
346;3;0.335;1;345
346;4;0.335;1;345
346;5;0.335;1;345
346;6;0.335;1;345
346;7;0.335;1;345
346;8;14.19;1;345
346;9;128;0.7390625;345
346;10;345.2;0.430764774;345
346;11;522.4;0.307235835;345
346;12;572.3;0.281670453;345
346;13;538.5;0.344103993;345
346;14;421.9;0.345342498;345
346;15;238.1;0.46199076;345
346;16;44.44;0.811206121;345
346;17;0.702;1;345
346;18;0.335;1;345
346;19;0.335;1;345
346;20;0.335;1;345
346;21;0.335;1;345
346;22;0.335;1;345
346;23;0.335;1;345
346;24;0.336;1;345
347;1;0.335;1;346
347;2;0.335;1;346
347;3;0.336;1;346
347;4;0.335;1;346
347;5;0.335;1;346
347;6;0.335;1;346
347;7;0.335;1;346
347;8;5.96;1;346
347;9;55.6;1;346
347;10;141.8;1;346
347;11;207.5;1;346
347;12;239.7;1;346
347;13;491.6;0.564279902;346
347;14;426.4;0.621247655;346
347;15;136.2;0.945668135;346
347;16;44.55;0.854994388;346
347;17;0.686;1;346
347;18;0.335;1;346
347;19;0.335;1;346
347;20;0.335;1;346
347;21;0.335;1;346
347;22;0.335;1;346
347;23;0.335;1;346
347;24;0.335;1;346
348;1;0.335;1;347
348;2;0.335;1;347
348;3;0.335;1;347
348;4;0.335;1;347
348;5;0.335;1;347
348;6;0.335;1;347
348;7;0.335;1;347
348;8;17.82;0.973063973;347
348;9;150.7;0.764432648;347
348;10;241.5;0.686956522;347
348;11;527.7;0.335796854;347
348;12;569.9;0.274258642;347
348;13;541.3;0.289118788;347
348;14;442.7;0.316467133;347
348;15;262.8;0.49543379;347
348;16;59.72;0.778131279;347
348;17;0.784;1;347
348;18;0.335;1;347
348;19;0.368;1;347
348;20;0.371;1;347
348;21;0.416;1;347
348;22;0.404;1;347
348;23;0.393;1;347
348;24;0.433;1;347
349;1;0.437;1;348
349;2;0.425;1;348
349;3;0.46;1;348
349;4;0.493;1;348
349;5;0.5;1;348
349;6;0.53;1;348
349;7;0.534;1;348
349;8;13.21;1;348
349;9;115.2;0.933159722;348
349;10;349.9;0.532723635;348
349;11;484.2;0.390128046;348
349;12;533.5;0.363074039;348
349;13;529.3;0.368411109;348
349;14;454.2;0.345002202;348
349;15;237.2;0.481871838;348
349;16;49.56;0.790758676;348
349;17;0.719;1;348
349;18;0.335;1;348
349;19;0.335;1;348
349;20;0.335;1;348
349;21;0.335;1;348
349;22;0.335;1;348
349;23;0.335;1;348
349;24;0.335;1;348
350;1;0.335;1;349
350;2;0.335;1;349
350;3;0.335;1;349
350;4;0.335;1;349
350;5;0.335;1;349
350;6;0.335;1;349
350;7;0.335;1;349
350;8;3.489;1;349
350;9;35.44;1;349
350;10;56.01;1;349
350;11;59.75;1;349
350;12;39.59;1;349
350;13;45.59;1;349
350;14;76.8;1;349
350;15;45.48;1;349
350;16;15.24;1;349
350;17;0.397;1;349
350;18;0.335;1;349
350;19;0.337;1;349
350;20;0.409;1;349
350;21;0.372;1;349
350;22;0.43;1;349
350;23;0.442;1;349
350;24;0.537;1;349
351;1;0.493;1;350
351;2;0.524;1;350
351;3;0.521;1;350
351;4;0.517;1;350
351;5;0.472;1;350
351;6;0.5;1;350
351;7;0.455;1;350
351;8;9.39;1;350
351;9;81.6;0.982843137;350
351;10;220.9;0.905839746;350
351;11;297.2;0.864064603;350
351;12;420.8;0.643773764;350
351;13;338.5;0.765140325;350
351;14;115.5;1;350
351;15;73.1;1;350
351;16;13.07;1;350
351;17;0.406;1;350
351;18;0.335;1;350
351;19;0.35;1;350
351;20;0.353;1;350
351;21;0.372;1;350
351;22;0.371;1;350
351;23;0.343;1;350
351;24;0.335;1;350
352;1;0.335;1;351
352;2;0.367;1;351
352;3;0.37;1;351
352;4;0.396;1;351
352;5;0.37;1;351
352;6;0.389;1;351
352;7;0.336;1;351
352;8;5.96;1;351
352;9;56.42;1;351
352;10;115.8;1;351
352;11;132.7;1;351
352;12;136.8;1;351
352;13;92;1;351
352;14;48.33;1;351
352;15;63.32;1;351
352;16;10.44;1;351
352;17;0.419;1;351
352;18;0.335;1;351
352;19;0.371;1;351
352;20;0.39;1;351
352;21;0.403;1;351
352;22;0.473;1;351
352;23;0.486;1;351
352;24;0.49;1;351
353;1;0.497;1;352
353;2;0.51;1;352
353;3;0.452;1;352
353;4;0.511;1;352
353;5;0.551;1;352
353;6;0.502;1;352
353;7;0.467;1;352
353;8;8.19;1;352
353;9;101.8;0.805500982;352
353;10;288.6;0.556826057;352
353;11;452.7;0.410426331;352
353;12;466.5;0.427867095;352
353;13;489.8;0.343201307;352
353;14;387.4;0.395198761;352
353;15;203.3;0.588785047;352
353;16;45.92;0.885670732;352
353;17;0.95;1;352
353;18;0.441;1;352
353;19;0.467;1;352
353;20;0.508;1;352
353;21;0.534;1;352
353;22;0.542;1;352
353;23;0.55;1;352
353;24;0.566;1;352
354;1;0.573;1;353
354;2;0.6;1;353
354;3;0.61;1;353
354;4;0.609;1;353
354;5;0.62;1;353
354;6;0.642;1;353
354;7;0.672;1;353
354;8;11.28;1;353
354;9;129.8;0.665639445;353
354;10;314.8;0.455527319;353
354;11;469.9;0.34071079;353
354;12;519.2;0.315485362;353
354;13;500.3;0.316809914;353
354;14;411.4;0.345649003;353
354;15;217;0.522119816;353
354;16;50.31;0.838600676;353
354;17;0.683;1;353
354;18;0.376;1;353
354;19;0.431;1;353
354;20;0.432;1;353
354;21;0.443;1;353
354;22;0.454;1;353
354;23;0.452;1;353
354;24;0.464;1;353
355;1;0.503;1;354
355;2;0.465;1;354
355;3;0.469;1;354
355;4;0.445;1;354
355;5;0.428;1;354
355;6;0.398;1;354
355;7;0.417;1;354
355;8;3.618;1;354
355;9;98;0.819387755;354
355;10;374.5;0.691855808;354
355;11;506.6;0.515396763;354
355;12;483.3;0.499275812;354
355;13;445.1;0.548416086;354
355;14;205.6;0.820038911;354
355;15;72.6;1;354
355;16;20.01;1;354
355;17;0.391;1;354
355;18;0.335;1;354
355;19;0.335;1;354
355;20;0.335;1;354
355;21;0.335;1;354
355;22;0.335;1;354
355;23;0.335;1;354
355;24;0.366;1;354
356;1;0.367;1;355
356;2;0.373;1;355
356;3;0.408;1;355
356;4;0.372;1;355
356;5;0.415;1;355
356;6;0.423;1;355
356;7;0.414;1;355
356;8;9.95;1;355
356;9;106.8;0.722846442;355
356;10;289.2;0.500345781;355
356;11;470;0.343617021;355
356;12;519.7;0.315374254;355
356;13;492;0.335365854;355
356;14;387.5;0.400774194;355
356;15;208.9;0.597415031;355
356;16;47.58;0.880201765;355
356;17;0.936;1;355
356;18;0.367;1;355
356;19;0.409;1;355
356;20;0.425;1;355
356;21;0.417;1;355
356;22;0.453;1;355
356;23;0.439;1;355
